,ColNames,Correlation
366,crime12smlbus12,0.10419726545183934
357,crime12numbus11,0.10436451452134865
1936,prop12hstud12,0.10456648727080795
1054,viol11neiind12,0.10485242549925912
1046,viol11biz2_12,0.10485259359396341
4482,caracc11ready11,0.10490230856004801
1009,viol11unempl13,0.10493904983321524
761,crime14hstud13,0.10502249590542825
3740,caslt11neiind10,0.10504637617214681
2061,prop13neiind11,0.10529809344273737
2036,prop13numbus10,0.10530148202419407
3387,shoot11totemp13,0.10545449235615736
510,crime13somecol13,0.10576854827480503
1880,prop12biz1_10,0.10579479145078806
884,viol10neiind10,0.10592360776495158
2734,juvdrug11neiind12,0.1059674689912725
200,crime11biz1_10,0.10607418142879649
197,crime11smlbus11,0.106216572370051
3902,caslt12biz2_12,0.10623189549013075
3385,shoot11totemp11,0.10656559878006275
4565,caracc12smlbus11,0.10660924671261922
4086,narc11neiemp12,0.10678368752146973
198,crime11smlbus12,0.10679628837675817
1052,viol11neiind10,0.10680735226972775
4566,caracc12smlbus12,0.10688359854946439
1877,prop12smlbus11,0.10702693227754116
358,crime12numbus12,0.10703590041317936
2012,prop12sclsw11,0.10710806602942073
1709,prop11smlbus11,0.1072705465309436
367,crime12smlbus13,0.10736014105613406
1123,viol11ready12,0.107475928493528
5381,arrest14hsdipl13,0.10755216490510286
189,crime11numbus11,0.10759299002121145
550,crime13neiind12,0.10773464176041608
874,viol10biz1_12,0.10778145404877913
3386,shoot11totemp12,0.10791130271313774
1710,prop11smlbus12,0.10802310031740318
2888,domvio10biz1_10,0.10807306033566551
1878,prop12smlbus12,0.10814767573390931
4557,caracc12numbus11,0.1081656796590725
711,crime14biz2_13,0.10828225873296411
1869,prop12numbus11,0.10836030006874645
364,crime12smlbus10,0.10841145499545866
359,crime12numbus13,0.10857406172196472
1701,prop11numbus11,0.10868564687814704
2732,juvdrug11neiind10,0.1086967677871226
548,crime13neiind10,0.10874453173268216
1166,viol11drop12,0.10881193014284367
1167,viol11drop13,0.10881193014284367
29,crime10smlbus11,0.1089606501232787
495,crime12drop13,0.10920282092073312
494,crime12drop12,0.10920282092073312
2381,juvarr11smlbus11,0.10936156913223966
207,crime11biz2_13,0.10945980364974563
5410,arrest14biz1_12,0.1095073324577172
30,crime10smlbus12,0.10950820263275972
2062,prop13neiind12,0.10953016275678747
190,crime11numbus12,0.10970553377509282
3697,caslt11unempl13,0.10981909975708001
356,crime12numbus10,0.11001892213289095
3743,caslt11neiind13,0.11002727607330394
543,crime13biz2_13,0.11013341283662313
1682,prop11nilf13,0.1101386895356561
4558,caracc12numbus12,0.11021950672109676
2373,juvarr11numbus11,0.11026363303321747
2060,prop13neiind10,0.11028843704004186
2382,juvarr11smlbus12,0.11032974543721091
4628,caracc12abse12,0.11035742614141475
21,crime10numbus11,0.11043517086897209
2392,juvarr11biz4_10,0.11056509840507767
4567,caracc12smlbus13,0.11061204932527763
1383,viol13biz2_13,0.11064394378214297
2432,juvarr11aastud12,0.11067456519401356
199,crime11smlbus13,0.1108418077533645
2735,juvdrug11neiind13,0.11088688861869328
887,viol10neiind13,0.11089300518014564
1702,prop11numbus12,0.11093437247856988
196,crime11smlbus10,0.1110267544649274
349,crime12crehab10,0.11104132634650686
2029,prop13crehab10,0.11106221449718594
1870,prop12numbus12,0.1110676167575891
381,crime12neiind11,0.11126563260896306
1055,viol11neiind13,0.11132050587973982
4564,caracc12smlbus10,0.11148779355124241
1879,prop12smlbus13,0.11148916988899091
4559,caracc12numbus13,0.11192779245302
1711,prop11smlbus13,0.1119699446522344
1708,prop11smlbus10,0.11204014609618214
191,crime11numbus13,0.11206215706380959
1876,prop12smlbus10,0.11233060778512917
592,crime13hstud12,0.11239059339379377
22,crime10numbus12,0.11252952880065985
188,crime11numbus10,0.11275535593965733
2374,juvarr11numbus12,0.11275853624874055
1871,prop12numbus13,0.11277481611705388
3979,caslt12ready12,0.11297086469866173
551,crime13neiind13,0.11311518898480674
2612,juvviol11abse12,0.11315043828172809
1703,prop11numbus13,0.11322656262602887
3734,caslt11biz2_12,0.11328632340352783
4581,caracc12neiind11,0.1134227606570156
2271,prop14hstud11,0.11344702483402695
4556,caracc12numbus10,0.1134768965680267
4465,caracc11absmd13,0.11352110801425516
31,crime10smlbus13,0.11358705748958638
2803,juvdrug11ready12,0.11362695295148666
4658,caracc12read311,0.11373836538487501
1700,prop11numbus10,0.11378881476257155
28,crime10smlbus10,0.11378924975496055
878,viol10biz2_12,0.11385770357669636
5429,arrest14neiemp11,0.11391000871845144
1868,prop12numbus10,0.11402971195420887
2383,juvarr11smlbus13,0.11413947693038266
3811,caslt11ready12,0.11418676230677498
2120,prop13susp12,0.11422929946492678
340,crime12lesshs13,0.11437898297405899
213,crime11neiind11,0.11447007921571772
4475,caracc11farms11,0.11471334837789994
2431,juvarr11aastud11,0.11477194939320542
2063,prop13neiind13,0.11479920966986462
23,crime10numbus13,0.11486695285736967
1893,prop12neiind11,0.11493903073008786
5428,arrest14neiemp10,0.11494883780322115
2375,juvarr11numbus13,0.11500925157929189
2380,juvarr11smlbus10,0.11511388433890571
1725,prop11neiind11,0.1152406092143342
4397,caracc11smlbus11,0.11538489311600995
382,crime12neiind12,0.11543453270266239
2613,juvviol11abse13,0.11548288387648241
2549,juvviol11smlbus11,0.11553629078079095
20,crime10numbus10,0.11565088946080722
4511,caracc11hsaeng12,0.11569750830555035
1022,viol11crehab11,0.11584028428038728
4398,caracc11smlbus12,0.1158408941707622
5403,arrest14totemp13,0.11619297435215507
2643,juvviol11read312,0.11621918154396595
2550,juvviol11smlbus12,0.1162855752553552
3413,shoot11neiemp11,0.11630316654755632
2372,juvarr11numbus10,0.11641402061453426
2541,juvviol11numbus11,0.11649357858985607
593,crime13hstud13,0.11652312222365294
2455,juvarr11susp11,0.11653336542644653
380,crime12neiind10,0.11674531736218237
4389,caracc11numbus11,0.11693472751731764
4582,caracc12neiind12,0.11747558346528789
4538,caracc12nilf13,0.11758748168898345
45,crime10neiind11,0.11762190344329272
4649,caracc12sped13,0.1178753615541237
841,viol10unempl13,0.11791381089680987
214,crime11neiind12,0.1183025811906817
2384,juvarr11biz1_10,0.11879226085979545
2542,juvviol11numbus12,0.11881061264621075
5401,arrest14totemp11,0.1188440907784357
999,viol10drop13,0.11887082765697998
998,viol10drop12,0.11887082765697998
4862,gunhom11drop12,0.11888222275953807
4863,gunhom11drop13,0.11888222275953807
4580,caracc12neiind10,0.11891402415898711
1887,prop12biz2_13,0.11899857547714976
4390,caracc11numbus12,0.119132456555915
1726,prop11neiind12,0.11917057477132104
1894,prop12neiind12,0.11921534042502281
3901,caslt12biz2_11,0.11938848586477331
4634,caracc12abshs10,0.11944133880144063
212,crime11neiind10,0.11956761744193282
4399,caracc11smlbus13,0.11989832702507891
5402,arrest14totemp12,0.11991402970507957
1724,prop11neiind10,0.12019944097282173
4396,caracc11smlbus10,0.1203810931235584
1892,prop12neiind10,0.12040038822478558
2626,juvviol11farms10,0.12053681818458163
2397,juvarr11neiind11,0.1205858727787451
1695,prop11crehab12,0.1208839586209698
2188,prop14lesshs13,0.12097123930264077
2551,juvviol11smlbus13,0.12107146466652206
4391,caracc11numbus13,0.12112625842762866
2548,juvviol11smlbus10,0.12125736033062884
46,crime10neiind12,0.12146601295269661
383,crime12neiind13,0.12151089341516091
2618,juvviol11abshs10,0.1215433658405439
2270,prop14hstud10,0.12164371393538796
2543,juvviol11numbus13,0.12188076513617092
710,crime14biz2_12,0.1220779689215265
4388,caracc11numbus10,0.12237828970301431
2540,juvviol11numbus10,0.12264342510283192
3412,shoot11neiemp10,0.12267155629615797
44,crime10neiind10,0.12269495549727169
4911,gunhom12biz2_13,0.12285859574177328
2627,juvviol11farms11,0.122946249486709
955,viol10ready12,0.12346193260077563
4413,caracc11neiind11,0.12362551235842906
4583,caracc12neiind13,0.12405691340484996
2398,juvarr11neiind12,0.124523615566114
3392,shoot11biz1_10,0.12499491923745483
2617,juvviol11absmd13,0.12516764455498763
215,crime11neiind13,0.12523070725401053
2681,juvviol11compl11,0.12525517159076066
2272,prop14hstud12,0.12527297184822642
1895,prop12neiind13,0.12555153914096623
5408,arrest14biz1_10,0.12584260136029068
1952,prop12susp12,0.12591463930169147
1727,prop11neiind13,0.12605449524103582
2396,juvarr11neiind10,0.1263316858533038
4473,caracc11susp13,0.12637535396740934
2565,juvviol11neiind11,0.12654462064693686
2287,prop14susp11,0.12654969722647677
2013,prop12sclsw12,0.12679030264623012
2014,prop12sclsw13,0.12679030264623012
4494,caracc11math511,0.12730041982856324
3728,caslt11biz1_10,0.12733636483555574
2050,prop13biz1_12,0.12779122475102028
4738,gunhom11biz1_12,0.1278434845655913
4414,caracc11neiind12,0.1279162318908533
47,crime10neiind13,0.12845885170712332
2103,prop13hstud11,0.12888272185756683
5431,arrest14neiemp13,0.12902094772063674
3415,shoot11neiemp13,0.12906486905484527
2273,prop14hstud13,0.12910755152702544
4412,caracc11neiind10,0.12919939195163627
2197,prop14crehab10,0.1294299332510331
2566,juvviol11neiind12,0.13064672975324315
5414,arrest14biz2_12,0.13066817887269525
181,crime11crehab10,0.13069146357485137
5415,arrest14biz2_13,0.13084714654623783
4629,caracc12abse13,0.13095743124355627
4914,gunhom12biz4_12,0.13105241016917374
4648,caracc12sped12,0.13118252530642763
2430,juvarr11aastud10,0.131190065348413
2399,juvarr11neiind13,0.13129913581342018
872,viol10biz1_10,0.13144840902431246
2515,juvarr11compl13,0.13176485913292563
2514,juvarr11compl12,0.13176485913292563
2726,juvdrug11biz2_12,0.13193180058230455
3397,shoot11biz2_11,0.13218549206446867
2564,juvviol11neiind10,0.13258394223088263
375,crime12biz2_13,0.13290643100198735
4697,caracc12compl11,0.13301008443647278
39,crime10biz2_13,0.1331462878588251
619,crime13ready12,0.13344036540696944
560,crime13prbprl12,0.13355014664343381
15,crime10crehab12,0.13357152824309515
4233,narc12biz1_11,0.1336524583767876
3518,shoot11drop12,0.13375848522014805
3519,shoot11drop13,0.13375848522014805
4415,caracc11neiind13,0.1348516774781923
2685,juvviol11sclsw12,0.1349129047502276
2686,juvviol11sclsw13,0.1349129047502276
3398,shoot11biz2_12,0.13533643488742492
2721,juvdrug11biz1_11,0.13556269970232326
3710,caslt11crehab11,0.13558761686982984
2102,prop13hstud10,0.13565055356000394
1846,prop11sclsw13,0.1362322669552572
1845,prop11sclsw12,0.1362322669552572
271,crime11susp11,0.1365499664001133
3399,shoot11biz2_13,0.13665499052909125
4641,caracc12susp13,0.13708056960046203
5491,arrest14ready12,0.1373921224992311
342,crime12somecol13,0.13768736972387155
2461,juvarr11farms13,0.13773140111596827
1045,viol11biz2_11,0.1377535391526434
518,crime13crehab11,0.13777268709740742
368,crime12biz1_10,0.1383047688460262
2567,juvviol11neiind13,0.1383649150927172
706,crime14biz1_12,0.13838593426286921
2,crime10nilf13,0.1387186173527534
4479,caracc11sped11,0.13972177811648548
1381,viol13biz2_11,0.13982260611692338
1772,prop11abse12,0.14068923788305093
2889,domvio10biz1_11,0.14144158162547296
3056,domvio11biz1_10,0.1416542320727609
5430,arrest14neiemp12,0.14181735643484525
1961,prop12sped13,0.14245173343477485
2560,juvviol11biz4_10,0.14263284676013188
2048,prop13biz1_10,0.14292900939622857
1551,viol14biz2_13,0.14315856416866954
4636,caracc12abshs12,0.14370448150401627
2288,prop14susp12,0.1443357289802549
1861,prop12crehab10,0.14449251143833458
4746,gunhom11biz4_12,0.14478295545287287
4462,caracc11absmd10,0.14485659782393817
2104,prop13hstud12,0.14490871968476057
104,crime10susp12,0.14508453787074824
3475,shoot11ready12,0.1453235913144064
2129,prop13sped13,0.1454825411460386
3414,shoot11neiemp12,0.14569375153890937
5082,gunhom13biz4_12,0.14584245493974382
2367,juvarr11crehab12,0.1458466153127187
2460,juvarr11farms12,0.14603347463212676
2689,juvdrug11unempl13,0.14655632531433627
4531,caracc11compl13,0.14656138339313166
4530,caracc11compl12,0.14656138339313166
538,crime13biz1_12,0.14690013682637182
4191,narc11drop13,0.14706552265685363
4190,narc11drop12,0.14706552265685363
1200,viol12totemp10,0.14710328941354286
4074,narc11biz4_12,0.14720477670866905
2845,juvdrug11drop11,0.1477575440312159
2180,prop13sclsw11,0.1479109704762203
174,crime11somecol13,0.1479453881127704
1098,viol11abse10,0.14839656379870494
2712,juvdrug11totemp10,0.14892022766801682
2105,prop13hstud13,0.1492534026383326
854,viol10crehab11,0.15064968020688413
2890,domvio10biz1_12,0.15068546393291082
1536,viol14totemp10,0.15072342807568917
2448,juvarr11absmd12,0.15097545382611516
1040,viol11biz1_10,0.1510266796704984
4644,caracc12farms12,0.15137788278630238
4551,caracc12crehab12,0.1515120245587559
686,crime14crehab11,0.15154646749806774
3139,domvio11ready12,0.15173950393270502
1940,prop12abse12,0.15219622550818043
3393,shoot11biz1_11,0.15259797304547484
930,viol10abse10,0.15271546641666048
4529,caracc11compl11,0.1529898397303954
2190,prop14somecol13,0.15313397400260964
1693,prop11crehab10,0.15327060016437866
4633,caracc12absmd13,0.15337766542813794
2451,juvarr11abshs11,0.15337790769542045
1793,prop11sped13,0.1544697043652132
3225,domvio12biz1_11,0.15465699540885663
4645,caracc12farms13,0.1549606562671427
1209,viol12biz1_11,0.15528363629104724
4642,caracc12farms10,0.15607153143146546
4469,caracc11abshs13,0.15626543673286117
3896,caslt12biz1_10,0.15628952128788526
1549,viol14biz2_11,0.15646141332471447
3211,domvio12banks13,0.15686450233432658
1776,prop11absmd12,0.15704218347109555
4549,caracc12crehab10,0.15721862296393926
2715,juvdrug11totemp13,0.15740547636510785
1790,prop11sped10,0.15822997388557042
113,crime10sped13,0.15834945343258638
3888,caslt12totemp10,0.15885714566512202
2465,juvarr11sped13,0.15903223078491138
728,crime14prbprl12,0.15910589662374616
2522,juvviol11nilf13,0.15931137163733772
2714,juvdrug11totemp12,0.15933109810595739
4542,caracc12somecol13,0.159515274013498
2182,prop13sclsw13,0.1597263976737505
2181,prop13sclsw12,0.1597263976737505
2030,prop13crehab11,0.15981930213800752
2464,juvarr11sped12,0.16141871193610996
1215,viol12biz2_13,0.16184849434782209
2348,prop14sclsw11,0.16190317073786553
1203,viol12totemp13,0.16195878686508206
3731,caslt11biz1_13,0.1620257952385758
2174,prop13drop12,0.16267075937108638
2175,prop13drop13,0.16267075937108638
4490,caracc11read311,0.1627764702442304
2126,prop13sped10,0.16354053887928188
1382,viol13biz2_12,0.16422215705872914
164,crime10sclsw11,0.16454395542985392
2131,prop13ready12,0.16459484332243293
1202,viol12totemp12,0.16493505871818545
2894,domvio10biz2_12,0.16524444026388035
1368,viol13totemp10,0.16531719167765369
4242,narc12biz4_12,0.16590506497838553
1539,viol14totemp13,0.1659334102782199
1958,prop12sped10,0.166048731750704
13,crime10crehab10,0.16618335224880484
2713,juvdrug11totemp11,0.16628807736622656
1565,viol14neiemp11,0.16663549584765586
1201,viol12totemp11,0.16664932028840723
1501,viol13drop11,0.1666495677294044
1043,viol11biz1_13,0.16686941254901366
1213,viol12biz2_11,0.1668867384319342
2559,juvviol11biz2_13,0.1670259248232994
2631,juvviol11sped11,0.16730173460399003
1110,viol11susp10,0.16752733718777088
3720,caslt11totemp10,0.1675354986584709
3181,domvio11drop11,0.16763790591381234
2368,juvarr11crehab13,0.16819967683932247
1229,viol12neiemp11,0.16833998714329634
1379,viol13biz1_13,0.1689789297349944
1538,viol14totemp12,0.16912422090796259
1537,viol14totemp11,0.16994276030750505
2621,juvviol11abshs13,0.16998297895305792
787,crime14ready12,0.17098605661894173
2365,juvarr11crehab10,0.17142077547067985
170,crime11nilf13,0.17166483676928515
1564,viol14neiemp10,0.17174788038399474
3057,domvio11biz1_11,0.1720932818098687
875,viol10biz1_13,0.17222463652973494
942,viol10susp10,0.17289515743909398
864,viol10totemp10,0.17333050011123688
1228,viol12neiemp10,0.17345378321089044
5077,gunhom13biz2_11,0.17372258392769188
3798,caslt11susp10,0.17427161554850296
272,crime11susp12,0.1743187547348756
1032,viol11totemp10,0.1744628021637101
2723,juvdrug11biz1_13,0.17462535190948608
3891,caslt12totemp13,0.17516107593738997
2445,juvarr11abse13,0.1755430372515772
1047,viol11biz2_13,0.17557073250235192
439,crime12susp11,0.17648310911475587
1011,viol11unempr13,0.1768806810947446
338,crime12nilf13,0.17699942688023088
1567,viol14neiemp13,0.17747822849589537
2462,juvarr11sped10,0.17797689637738898
2349,prop14sclsw12,0.17857981996130143
2350,prop14sclsw13,0.17857981996130143
536,crime13biz1_10,0.17865919406704597
4524,caracc11drop10,0.17870076279501115
1231,viol12neiemp13,0.17874597707758022
5031,gunhom12drop13,0.17883256717762738
5030,gunhom12drop12,0.17883256717762738
2198,prop14crehab11,0.17883645325215888
4237,narc12biz2_11,0.1790031893745728
4643,caracc12farms11,0.1797184852916676
3890,caslt12totemp12,0.17981796669679842
110,crime10sped10,0.1798957412179398
112,crime10sped12,0.17990750471077505
332,crime11sclsw11,0.17992310006300918
350,crime12crehab11,0.180053062082486
4069,narc11biz2_11,0.18019680872263413
3889,caslt12totemp11,0.18025982339388832
2625,juvviol11susp13,0.18046019561581136
451,crime12ready12,0.1804941137321191
5028,gunhom12drop10,0.1809608473706831
1371,viol13totemp13,0.1810480158367206
508,crime13lesshs13,0.18210451167689137
1792,prop11sped12,0.1825509931054486
1960,prop12sped12,0.1826914530060132
2276,prop14abse12,0.18303520621662125
3699,caslt11unempr13,0.18306962419300038
92,crime10abse12,0.18334877523477744
1370,viol13totemp12,0.18362227756826455
2676,juvviol11drop10,0.18412840976934072
506,crime13nilf13,0.18420069511485943
1397,viol13neiemp11,0.18421375192150072
4630,caracc12absmd10,0.18441639597395806
4383,caracc11crehab12,0.1845229433779182
4359,narc12drop13,0.1846319399184587
